# Chimera Neural Network - Saved Model
# W, layer, from, to, weight
# B, layer, neuron, bias
W,1,103,55,-0.13114297
W,1,103,56,-0.19886521
W,1,103,57,-0.11168090
W,1,103,58,-0.16364433
W,1,103,59,0.06082223
W,1,103,60,-0.14831425
W,1,103,61,0.01101950
W,1,103,62,0.09826961
W,1,103,63,-0.15930274
W,1,104,0,-0.18768127
W,1,104,1,0.04366266
W,1,104,2,0.16030541
W,1,104,3,-0.02157657
W,1,104,4,-0.08240619
W,1,104,5,-0.02894507
W,1,104,6,-0.14827967
W,1,104,7,-0.00912321
W,1,104,8,-0.23276612
W,1,104,9,0.15663078
W,1,104,10,-0.08294327
W,1,104,11,-0.21621594
W,1,104,12,0.08121189
W,1,104,13,-0.09440429
W,1,104,14,-0.08715589
W,1,104,15,-0.17105107
W,1,104,16,0.07220218
W,1,104,17,-0.01467406
W,1,104,18,-0.06863177
W,1,104,19,-0.09133968
W,1,104,20,-0.00013952
W,1,104,21,-0.20607585
W,1,104,22,-0.09247677
W,1,104,23,-0.01120584
W,1,104,24,0.05105906
W,1,104,25,-0.23056993
W,1,104,26,-0.26751003
W,1,104,27,-0.01055624
W,1,104,28,0.04542414
W,1,104,29,0.21252872
W,1,104,30,0.07386248
W,1,104,31,-0.10692014
W,1,104,32,-0.13134141
W,1,104,33,-0.03737824
W,1,104,34,-0.09037178
W,1,104,35,0.23959862
W,1,104,36,-0.05453062
W,1,104,37,-0.00186751
W,1,104,38,0.09636164
W,1,104,39,0.07840066
W,1,104,40,-0.02287814
W,1,104,41,-0.09887823
W,1,104,42,0.01394450
W,1,104,43,0.03481052
W,1,104,44,-0.02389312
W,1,104,45,0.04041806
W,1,104,46,-0.18072219
W,1,104,47,0.18177298
W,1,104,48,-0.05245168
W,1,104,49,-0.01489630
W,1,104,50,0.08555544
W,1,104,51,-0.04165261
W,1,104,52,0.01707469
W,1,104,53,0.09968039
W,1,104,54,0.00882244
W,1,104,55,0.15442409
W,1,104,56,-0.07301101
W,1,104,57,-0.17190084
W,1,104,58,0.08673356
W,1,104,59,0.01791116
W,1,104,60,0.03830020
W,1,104,61,0.10346679
W,1,104,62,0.03904656
W,1,104,63,0.25922564
W,1,105,0,-0.09552019
W,1,105,1,0.04248406
W,1,105,2,0.01835827
W,1,105,3,-0.00434265
W,1,105,4,-0.12419283
W,1,105,5,0.05919194
W,1,105,6,-0.08775703
W,1,105,7,0.06440034
W,1,105,8,-0.03308729
W,1,105,9,-0.06718998
W,1,105,10,-0.12368529
W,1,105,11,-0.02405558
W,1,105,12,0.06458011
W,1,105,13,0.07626252
W,1,105,14,-0.01149265
W,1,105,15,0.14188121
W,1,105,16,-0.25915802
W,1,105,17,-0.07671876
W,1,105,18,-0.02960959
W,1,105,19,0.04808893
W,1,105,20,-0.03805815
W,1,105,21,0.31730095
W,1,105,22,0.08237870
W,1,105,23,-0.06326395
W,1,105,24,0.16284013
W,1,105,25,0.20409240
W,1,105,26,-0.09871367
W,1,105,27,0.07511665
W,1,105,28,-0.03548402
W,1,105,29,0.02235164
W,1,105,30,-0.07235041
W,1,105,31,0.10334989
W,1,105,32,-0.09246928
W,1,105,33,0.23415010
W,1,105,34,0.18270200
W,1,105,35,-0.11209914
W,1,105,36,0.02373650
W,1,105,37,0.13562867
W,1,105,38,-0.01252097
W,1,105,39,0.10277138
W,1,105,40,0.14914447
W,1,105,41,-0.02685434
W,1,105,42,-0.09669106
W,1,105,43,0.19456428
W,1,105,44,0.12777364
W,1,105,45,-0.14262225
W,1,105,46,-0.13638312
W,1,105,47,-0.05669763
W,1,105,48,-0.05990333
W,1,105,49,-0.39642069
W,1,105,50,0.03519250
W,1,105,51,-0.01905028
W,1,105,52,0.13090283
W,1,105,53,-0.06857736
W,1,105,54,0.05181449
W,1,105,55,0.00073468
W,1,105,56,0.01083847
W,1,105,57,-0.10479195
W,1,105,58,0.11606062
W,1,105,59,-0.03607978
W,1,105,60,-0.09932236
W,1,105,61,0.12118521
W,1,105,62,0.00178072
W,1,105,63,-0.03635079
W,1,106,0,0.23596421
W,1,106,1,0.01192758
W,1,106,2,0.13868575
W,1,106,3,0.05085645
W,1,106,4,-0.06700108
W,1,106,5,0.00390438
W,1,106,6,-0.06636057
W,1,106,7,-0.25596207
W,1,106,8,-0.13261469
W,1,106,9,-0.04376906
W,1,106,10,-0.00796955
W,1,106,11,-0.08993367
W,1,106,12,0.04849358
W,1,106,13,0.04066663
W,1,106,14,0.31633684
W,1,106,15,-0.05410720
W,1,106,16,-0.09802058
W,1,106,17,0.11505901
W,1,106,18,-0.14646950
W,1,106,19,-0.18229198
W,1,106,20,-0.06149587
W,1,106,21,-0.01669671
W,1,106,22,0.00429905
W,1,106,23,-0.03970672
W,1,106,24,0.33801287
W,1,106,25,0.05146272
W,1,106,26,-0.09411059
W,1,106,27,-0.12174222
W,1,106,28,0.02046457
W,1,106,29,0.04642631
W,1,106,30,0.18468241
W,1,106,31,0.06332004
W,1,106,32,-0.09267440
W,1,106,33,0.12130120
W,1,106,34,0.06719727
W,1,106,35,0.10586174
W,1,106,36,0.09527074
W,1,106,37,0.09270748
W,1,106,38,-0.01860438
W,1,106,39,0.01087927
W,1,106,40,0.30412728
W,1,106,41,0.20871350
W,1,106,42,0.07905720
W,1,106,43,-0.01403366
W,1,106,44,-0.01940124
W,1,106,45,0.03709356
W,1,106,46,-0.07177570
W,1,106,47,0.00310915
W,1,106,48,-0.06044374
W,1,106,49,-0.00914723
W,1,106,50,-0.10316689
W,1,106,51,0.26386750
W,1,106,52,-0.08182178
W,1,106,53,-0.06929348
W,1,106,54,0.08443537
W,1,106,55,0.29061761
W,1,106,56,-0.12551995
W,1,106,57,0.25713256
W,1,106,58,0.02376783
W,1,106,59,0.06561171
W,1,106,60,-0.15305577
W,1,106,61,-0.15417612
W,1,106,62,-0.17042936
W,1,106,63,0.02963905
W,1,107,0,-0.11216681
W,1,107,1,0.21443436
W,1,107,2,-0.06645282
W,1,107,3,0.00872535
W,1,107,4,-0.02955687
W,1,107,5,0.03208092
W,1,107,6,-0.00953394
W,1,107,7,0.01163147
W,1,107,8,0.09219217
W,1,107,9,0.06576357
W,1,107,10,0.10295545
W,1,107,11,0.00844026
W,1,107,12,0.13032340
W,1,107,13,-0.02005575
W,1,107,14,0.10982476
W,1,107,15,-0.00718750
W,1,107,16,-0.14021523
W,1,107,17,0.14841105
W,1,107,18,0.08633101
W,1,107,19,0.17112634
W,1,107,20,0.13476373
W,1,107,21,-0.03117543
W,1,107,22,0.11055830
W,1,107,23,-0.19784042
W,1,107,24,-0.07551049
W,1,107,25,-0.07136361
W,1,107,26,0.02053075
W,1,107,27,-0.10242412
W,1,107,28,-0.12598218
W,1,107,29,0.17300585
W,1,107,30,0.02084527
W,1,107,31,-0.03385784
W,1,107,32,0.03088078
W,1,107,33,0.17663090
W,1,107,34,-0.27168649
W,1,107,35,-0.18309233
W,1,107,36,0.01345684
W,1,107,37,0.16206969
W,1,107,38,-0.04522002
W,1,107,39,0.12041987
W,1,107,40,0.05063409
W,1,107,41,-0.19599564
W,1,107,42,0.20894256
W,1,107,43,0.32740122
W,1,107,44,-0.06610265
W,1,107,45,-0.13944744
W,1,107,46,0.07786430
W,1,107,47,-0.00229876
W,1,107,48,0.25219253
W,1,107,49,0.26547962
W,1,107,50,-0.20976633
W,1,107,51,-0.04389084
W,1,107,52,-0.08936831
W,1,107,53,0.07788371
W,1,107,54,0.06163282
W,1,107,55,0.00280288
W,1,107,56,-0.03477877
W,1,107,57,0.01375527
W,1,107,58,-0.15074661
W,1,107,59,-0.11067849
W,1,107,60,0.07004061
W,1,107,61,0.04228372
W,1,107,62,0.23202513
W,1,107,63,-0.18857871
W,1,108,0,-0.02602242
W,1,108,1,-0.03184163
W,1,108,2,0.21564338
W,1,108,3,-0.10453510
W,1,108,4,0.09623511
W,1,108,5,-0.02589010
W,1,108,6,0.08611849
W,1,108,7,0.13890895
W,1,108,8,-0.06109907
W,1,108,9,0.00406215
W,1,108,10,-0.03780801
W,1,108,11,0.01422253
W,1,108,12,-0.02970516
W,1,108,13,-0.27380222
W,1,108,14,0.07606670
W,1,108,15,0.20116207
W,1,108,16,-0.05703643
W,1,108,17,-0.07156532
W,1,108,18,-0.00930550
W,1,108,19,-0.12118911
W,1,108,20,0.25462669
W,1,108,21,-0.08345335
W,1,108,22,-0.00139700
W,1,108,23,0.06744231
W,1,108,24,-0.12868671
W,1,108,25,-0.15784283
W,1,108,26,-0.12212035
W,1,108,27,0.08698071
W,1,108,28,-0.09548698
W,1,108,29,-0.01904884
W,1,108,30,0.03084926
W,1,108,31,0.03939028
W,1,108,32,-0.08740604
W,1,108,33,-0.10078504
W,1,108,34,-0.11387022
W,1,108,35,0.11153555
W,1,108,36,0.13422416
W,1,108,37,-0.01228973
W,1,108,38,-0.00894079
W,1,108,39,0.10867462
W,1,108,40,-0.19287480
W,1,108,41,-0.06847500
W,1,108,42,0.15269996
W,1,108,43,0.13665786
W,1,108,44,0.08252650
W,1,108,45,0.01178963
W,1,108,46,0.06037121
W,1,108,47,-0.23401813
W,1,108,48,-0.19288664
W,1,108,49,-0.02557497
W,1,108,50,0.02913708
W,1,108,51,-0.07509629
W,1,108,52,0.07720823
W,1,108,53,0.11911329
W,1,108,54,0.11015048
W,1,108,55,0.06708080
W,1,108,56,0.11673439
W,1,108,57,0.22221993
W,1,108,58,0.25523338
W,1,108,59,0.04918373
W,1,108,60,-0.02101560
W,1,108,61,-0.01909296
W,1,108,62,0.06249286
W,1,108,63,-0.00501531
W,1,109,0,-0.21625532
W,1,109,1,-0.14212711
W,1,109,2,-0.09223371
W,1,109,3,-0.11563083
W,1,109,4,0.09464714
W,1,109,5,-0.00154816
W,1,109,6,-0.10029372
W,1,109,7,0.09965543
W,1,109,8,-0.08771539
W,1,109,9,0.00893738
W,1,109,10,-0.07246504
W,1,109,11,0.11573327
W,1,109,12,0.10845274
W,1,109,13,0.02419096
W,1,109,14,0.00918244
W,1,109,15,0.22404490
W,1,109,16,-0.10275389
W,1,109,17,0.08211784
W,1,109,18,0.01544550
W,1,109,19,-0.06075402
W,1,109,20,0.09903920
W,1,109,21,-0.03726119
W,1,109,22,-0.08170718
W,1,109,23,-0.05098982
W,1,109,24,-0.24950901
W,1,109,25,-0.00653004
W,1,109,26,-0.30473128
W,1,109,27,0.13804463
W,1,109,28,0.05977004
W,1,109,29,-0.10659638
W,1,109,30,0.03629712
W,1,109,31,-0.09647352
W,1,109,32,-0.05816279
W,1,109,33,0.24778847
W,1,109,34,-0.07855543
W,1,109,35,-0.05071943
W,1,109,36,0.06952745
W,1,109,37,-0.24772385
W,1,109,38,-0.02112594
W,1,109,39,-0.02060974
W,1,109,40,-0.05856952
W,1,109,41,0.30113220
W,1,109,42,-0.06488363
W,1,109,43,0.03859662
W,1,109,44,-0.15854305
W,1,109,45,-0.17591390
W,1,109,46,0.05706708
W,1,109,47,0.16806307
W,1,109,48,0.05025245
W,1,109,49,-0.04371634
W,1,109,50,0.06630991
W,1,109,51,0.00902131
W,1,109,52,-0.01772787
W,1,109,53,0.21829876
W,1,109,54,0.04584823
W,1,109,55,0.43061078
W,1,109,56,-0.03931605
W,1,109,57,0.16980128
W,1,109,58,0.11451349
W,1,109,59,0.26739821
W,1,109,60,0.14425458
W,1,109,61,-0.04642675
W,1,109,62,-0.01616810
W,1,109,63,-0.07597256
W,1,110,0,-0.14846145
W,1,110,1,-0.24953602
W,1,110,2,-0.00494047
W,1,110,3,-0.01689574
W,1,110,4,-0.00474444
W,1,110,5,0.01999808
W,1,110,6,0.14361618
W,1,110,7,-0.06505778
W,1,110,8,0.01077066
W,1,110,9,-0.09218661
W,1,110,10,0.02899174
W,1,110,11,-0.11299974
W,1,110,12,-0.19397935
W,1,110,13,-0.02871748
W,1,110,14,0.05551596
W,1,110,15,-0.03970121
W,1,110,16,0.01446585
W,1,110,17,-0.24136935
W,1,110,18,0.04914717
W,1,110,19,-0.19478935
W,1,110,20,0.03530375
W,1,110,21,-0.04549865
W,1,110,22,-0.06172944
W,1,110,23,-0.13117135
W,1,110,24,0.05029197
W,1,110,25,0.11993477
W,1,110,26,0.12248299
W,1,110,27,-0.01876987
W,1,110,28,0.06298222
W,1,110,29,-0.21981147
W,1,110,30,-0.04809225
W,1,110,31,0.27774319
W,1,110,32,-0.11298178
W,1,110,33,-0.08974309
W,1,110,34,-0.03803048
W,1,110,35,-0.11946046
W,1,110,36,-0.09441201
W,1,110,37,0.11404162
W,1,110,38,-0.00635392
W,1,110,39,-0.02871223
W,1,110,40,-0.05341509
W,1,110,41,0.01304884
W,1,110,42,-0.05069159
W,1,110,43,-0.08617453
W,1,110,44,0.16847095
W,1,110,45,0.05154331
W,1,110,46,0.18935634
W,1,110,47,-0.00546305
W,1,110,48,0.09872286
W,1,110,49,0.05181825
W,1,110,50,-0.11898474
W,1,110,51,0.11780713
W,1,110,52,-0.03383542
W,1,110,53,-0.17558677
W,1,110,54,-0.20238142
W,1,110,55,0.15493736
W,1,110,56,-0.01218642
W,1,110,57,0.10416868
W,1,110,58,0.17684795
W,1,110,59,0.03092935
W,1,110,60,0.07406427
W,1,110,61,0.12527089
W,1,110,62,-0.05232658
W,1,110,63,-0.06350703
W,1,111,0,0.02694688
W,1,111,1,-0.07044835
W,1,111,2,-0.22926585
W,1,111,3,0.12685969
W,1,111,4,0.11975624
W,1,111,5,-0.11310363
W,1,111,6,0.03142057
W,1,111,7,-0.07345555
W,1,111,8,0.07724395
W,1,111,9,0.07195102
W,1,111,10,0.05597807
W,1,111,11,-0.13593437
W,1,111,12,-0.13614221
W,1,111,13,0.09141506
W,1,111,14,-0.08442028
W,1,111,15,-0.02527084
W,1,111,16,-0.09076648
W,1,111,17,-0.20585705
W,1,111,18,-0.07937668
W,1,111,19,-0.12435991
W,1,111,20,0.01067548
W,1,111,21,0.01078117
W,1,111,22,0.28940412
W,1,111,23,-0.08220033
W,1,111,24,-0.23986199
W,1,111,25,-0.07927233
W,1,111,26,0.09142435
W,1,111,27,-0.33430552
W,1,111,28,0.04042802
W,1,111,29,-0.06128710
W,1,111,30,0.04794128
W,1,111,31,0.01324922
W,1,111,32,-0.19917989
W,1,111,33,0.19062425
W,1,111,34,-0.13030350
W,1,111,35,-0.05770151
W,1,111,36,-0.21701895
W,1,111,37,-0.13481513
W,1,111,38,0.05692361
W,1,111,39,0.06366920
W,1,111,40,-0.05979802
W,1,111,41,0.08108687
W,1,111,42,0.20895727
W,1,111,43,-0.11992825
W,1,111,44,-0.02686141
W,1,111,45,-0.04792386
W,1,111,46,-0.05012564
W,1,111,47,-0.04141482
W,1,111,48,0.10230295
W,1,111,49,0.20960088
W,1,111,50,-0.01320023
W,1,111,51,-0.01349647
W,1,111,52,0.12191869
W,1,111,53,0.12718396
W,1,111,54,-0.01710079
W,1,111,55,-0.03063364
W,1,111,56,0.16057777
W,1,111,57,0.10262116
W,1,111,58,-0.17201452
W,1,111,59,-0.21003647
W,1,111,60,0.08034784
W,1,111,61,-0.11494918
W,1,111,62,-0.13204983
W,1,111,63,0.11979456
W,1,112,0,0.01652771
W,1,112,1,0.04404207
W,1,112,2,-0.01445685
W,1,112,3,-0.00104016
W,1,112,4,0.05762472
W,1,112,5,-0.01100015
W,1,112,6,0.20700227
W,1,112,7,0.08161224
W,1,112,8,0.27255276
W,1,112,9,-0.05889826
W,1,112,10,-0.06060799
W,1,112,11,0.17888984
W,1,112,12,0.04441468
W,1,112,13,0.19199185
W,1,112,14,0.11964334
W,1,112,15,-0.18673411
W,1,112,16,0.05898984
W,1,112,17,0.01388415
W,1,112,18,-0.18728203
W,1,112,19,0.18414812
W,1,112,20,0.17769270
W,1,112,21,0.03150129
W,1,112,22,0.10163804
W,1,112,23,0.16262983
W,1,112,24,-0.11542391
W,1,112,25,0.04325186
W,1,112,26,-0.02947670
W,1,112,27,0.07890040
W,1,112,28,0.12893908
W,1,112,29,-0.05396324
W,1,112,30,0.06224158
W,1,112,31,-0.03943276
W,1,112,32,-0.11535037
W,1,112,33,0.18482600
W,1,112,34,-0.09720523
W,1,112,35,0.01065146
W,1,112,36,-0.19245192
W,1,112,37,0.08448604
W,1,112,38,-0.17184867
W,1,112,39,0.05559575
W,1,112,40,-0.01286221
W,1,112,41,-0.03408910
W,1,112,42,-0.14707057
W,1,112,43,-0.00653578
W,1,112,44,0.13787948
W,1,112,45,-0.24729261
W,1,112,46,0.06387987
W,1,112,47,0.18667549
W,1,112,48,-0.08415477
W,1,112,49,-0.00520378
W,1,112,50,-0.09534290
W,1,112,51,-0.13890772
W,1,112,52,-0.10699096
W,1,112,53,0.00556625
W,1,112,54,0.12499630
W,1,112,55,0.02867126
W,1,112,56,0.20384099
W,1,112,57,-0.01532122
W,1,112,58,0.02067611
W,1,112,59,0.19492355
W,1,112,60,0.01726583
W,1,112,61,0.03595350
W,1,112,62,0.11066438
W,1,112,63,0.09406681
W,1,113,0,-0.05794975
W,1,113,1,0.18427108
W,1,113,2,-0.12711897
W,1,113,3,-0.03031146
W,1,113,4,0.09878154
W,1,113,5,-0.06937172
W,1,113,6,-0.09937596
W,1,113,7,-0.19756229
W,1,113,8,-0.27727291
W,1,113,9,0.05655422
W,1,113,10,-0.13585411
W,1,113,11,-0.01176643
W,1,113,12,0.02322453
W,1,113,13,-0.01566976
W,1,113,14,-0.41879722
W,1,113,15,0.10376189
W,1,113,16,0.02857649
W,1,113,17,0.00191909
W,1,113,18,-0.02815031
W,1,113,19,-0.01950892
W,1,113,20,-0.05471388
W,1,113,21,-0.05568152
W,1,113,22,0.04019347
W,1,113,23,-0.07766040
W,1,113,24,-0.17586771
W,1,113,25,-0.07490319
W,1,113,26,-0.23304096
W,1,113,27,0.13982224
W,1,113,28,0.05355104
W,1,113,29,0.05310846
W,1,113,30,0.06564333
W,1,113,31,-0.04355285
W,1,113,32,0.02969067
W,1,113,33,-0.05134290
W,1,113,34,-0.14682539
W,1,113,35,-0.10946713
W,1,113,36,-0.09973093
W,1,113,37,-0.00485032
W,1,113,38,0.06659777
W,1,113,39,-0.21134335
W,1,113,40,-0.19393216
W,1,113,41,-0.20674615
W,1,113,42,0.02998396
W,1,113,43,-0.11797489
W,1,113,44,-0.16387901
W,1,113,45,0.07529365
W,1,113,46,-0.30829898
W,1,113,47,-0.03264928
W,1,113,48,0.05542141
W,1,113,49,-0.05648205
W,1,113,50,0.12757093
W,1,113,51,-0.11350629
W,1,113,52,0.15319546
W,1,113,53,-0.18180172
W,1,113,54,-0.07069487
W,1,113,55,0.09418909
W,1,113,56,-0.04868300
W,1,113,57,0.12871572
W,1,113,58,0.01896107
W,1,113,59,-0.03484835
W,1,113,60,0.29070082
W,1,113,61,-0.06690241
W,1,113,62,-0.07508588
W,1,113,63,-0.19012377
W,1,114,0,0.16177458
W,1,114,1,-0.02804502
W,1,114,2,-0.15209091
W,1,114,3,-0.09341743
W,1,114,4,-0.16147950
W,1,114,5,0.00967155
W,1,114,6,-0.06476621
W,1,114,7,-0.18948357
W,1,114,8,-0.11598837
W,1,114,9,0.12418120
W,1,114,10,0.01850845
W,1,114,11,0.07947830
W,1,114,12,-0.14263345
W,1,114,13,-0.24675640
W,1,114,14,0.13683568
W,1,114,15,-0.15576243
W,1,114,16,0.05772559
W,1,114,17,0.00951539
W,1,114,18,0.06102165
W,1,114,19,-0.12983070
W,1,114,20,0.12922733
W,1,114,21,0.10182916
W,1,114,22,-0.17569268
W,1,114,23,-0.01636549
W,1,114,24,0.05686533
W,1,114,25,0.08027837
W,1,114,26,0.03855478
W,1,114,27,0.06148111
W,1,114,28,-0.04025664
W,1,114,29,0.16664201
W,1,114,30,-0.18553384
W,1,114,31,0.18672353
W,1,114,32,0.08474822
W,1,114,33,-0.05183252
W,1,114,34,0.25747189
W,1,114,35,-0.22877662
W,1,114,36,-0.10440691
W,1,114,37,-0.20323986
W,1,114,38,0.01445612
W,1,114,39,-0.09342340
W,1,114,40,0.16744292
W,1,114,41,0.07838928
W,1,114,42,-0.07792911
W,1,114,43,0.03199088
W,1,114,44,-0.23263842
W,1,114,45,-0.07450828
W,1,114,46,0.28919917
W,1,114,47,0.16548848
W,1,114,48,0.00627933
W,1,114,49,0.12990882
W,1,114,50,-0.05882497
W,1,114,51,0.03175175
W,1,114,52,-0.07760787
W,1,114,53,0.17748922
W,1,114,54,-0.03083055
W,1,114,55,0.03341812
W,1,114,56,-0.05180491
W,1,114,57,0.04088749
W,1,114,58,0.17727017
W,1,114,59,0.05979865
W,1,114,60,0.01759358
W,1,114,61,-0.21763375
W,1,114,62,0.12417966
W,1,114,63,-0.08270212
W,1,115,0,-0.13213179
W,1,115,1,0.10113412
W,1,115,2,0.09622059
W,1,115,3,0.23890086
W,1,115,4,-0.06326315
W,1,115,5,-0.09107076
W,1,115,6,0.06729419
W,1,115,7,0.18524069
W,1,115,8,0.15773934
W,1,115,9,0.05651221
W,1,115,10,0.10544504
W,1,115,11,0.19583985
W,1,115,12,-0.36899507
W,1,115,13,0.06791434
W,1,115,14,0.23045000
W,1,115,15,0.17954582
W,1,115,16,0.04355103
W,1,115,17,-0.38180795
W,1,115,18,0.03972964
W,1,115,19,-0.09991770
W,1,115,20,0.05123610
W,1,115,21,0.05441374
W,1,115,22,0.03571611
W,1,115,23,0.20829365
W,1,115,24,0.09552374
W,1,115,25,-0.22612803
W,1,115,26,-0.21725903
W,1,115,27,-0.06725100
W,1,115,28,0.07606522
W,1,115,29,0.09520264
W,1,115,30,0.02803356
W,1,115,31,-0.04609058
W,1,115,32,-0.09179454
W,1,115,33,-0.16387567
W,1,115,34,-0.01675087
W,1,115,35,-0.14334090
W,1,115,36,0.07466785
W,1,115,37,-0.00788967
W,1,115,38,0.13223453
W,1,115,39,0.00395293
W,1,115,40,-0.02893111
W,1,115,41,-0.11233564
W,1,115,42,0.02711594
W,1,115,43,0.00728398
W,1,115,44,-0.03365912
W,1,115,45,-0.00505961
W,1,115,46,-0.09933453
W,1,115,47,0.07761922
W,1,115,48,-0.19751640
W,1,115,49,-0.00806078
W,1,115,50,0.09832522
W,1,115,51,-0.09576107
W,1,115,52,-0.08334069
W,1,115,53,0.01144314
W,1,115,54,0.11007151
W,1,115,55,-0.25214049
W,1,115,56,0.07149868
W,1,115,57,0.00792129
W,1,115,58,-0.05010318
W,1,115,59,-0.16151403
W,1,115,60,-0.13493101
W,1,115,61,0.11966597
W,1,115,62,0.07266418
W,1,115,63,-0.03081749
W,1,116,0,0.19859317
W,1,116,1,-0.10827087
W,1,116,2,0.02914634
W,1,116,3,0.22556394
W,1,116,4,-0.11397109
W,1,116,5,-0.22514090
W,1,116,6,0.06991579
W,1,116,7,-0.01806743
W,1,116,8,-0.01329278
W,1,116,9,0.10861628
W,1,116,10,0.15040770
W,1,116,11,0.00361663
W,1,116,12,-0.03594277
W,1,116,13,-0.11710287
W,1,116,14,0.35722676
W,1,116,15,-0.04086364
W,1,116,16,0.12019590
W,1,116,17,0.29373282
W,1,116,18,-0.06495926
W,1,116,19,-0.10259124
W,1,116,20,-0.07996040
W,1,116,21,-0.22976717
W,1,116,22,0.12058784
W,1,116,23,-0.12599620
W,1,116,24,0.02057526
W,1,116,25,0.00857369
W,1,116,26,0.23820397
W,1,116,27,0.20663720
W,1,116,28,0.07952505
W,1,116,29,0.06123083
W,1,116,30,0.01236843
W,1,116,31,0.10869879
W,1,116,32,0.02052102
W,1,116,33,-0.20193774
W,1,116,34,0.01571335
W,1,116,35,-0.03375395
W,1,116,36,0.21200587
W,1,116,37,-0.03225397
W,1,116,38,-0.05913495
W,1,116,39,0.09340142
W,1,116,40,0.17798755
W,1,116,41,0.15979791
W,1,116,42,0.01381169
W,1,116,43,0.06496602
W,1,116,44,0.04538454
W,1,116,45,0.10275070
W,1,116,46,0.14908743
W,1,116,47,-0.02221801
W,1,116,48,-0.00274737
W,1,116,49,0.10642247
W,1,116,50,0.00917754
W,1,116,51,0.07668127
W,1,116,52,0.03750771
W,1,116,53,0.13717207
W,1,116,54,0.01931289
W,1,116,55,0.08572266
W,1,116,56,-0.19592455
W,1,116,57,-0.14332806
W,1,116,58,0.28112328
W,1,116,59,0.15511397
W,1,116,60,-0.05402865
W,1,116,61,0.03455393
W,1,116,62,-0.05599084
W,1,116,63,0.27494836
W,1,117,0,0.12498336
W,1,117,1,-0.03678015
W,1,117,2,0.21334505
W,1,117,3,-0.11606283
W,1,117,4,-0.05763388
W,1,117,5,-0.05297693
W,1,117,6,0.03625013
W,1,117,7,-0.12511112
W,1,117,8,0.02031025
W,1,117,9,0.10849725
W,1,117,10,-0.17270349
W,1,117,11,-0.09108744
W,1,117,12,0.03161634
W,1,117,13,0.07365248
W,1,117,14,0.02829870
W,1,117,15,0.23265691
W,1,117,16,0.22086315
W,1,117,17,-0.15768026
W,1,117,18,0.06695385
W,1,117,19,-0.07520571
W,1,117,20,-0.08374467
W,1,117,21,-0.18162809
W,1,117,22,0.14934610
W,1,117,23,-0.19549629
W,1,117,24,-0.20672807
W,1,117,25,-0.07271172
W,1,117,26,-0.12803148
W,1,117,27,-0.34744805
W,1,117,28,0.02366232
W,1,117,29,-0.02618709
W,1,117,30,-0.12354153
W,1,117,31,0.12692299
W,1,117,32,0.18732387
W,1,117,33,0.06724997
W,1,117,34,-0.27837187
W,1,117,35,-0.04581951
W,1,117,36,-0.06838458
W,1,117,37,-0.20729050
W,1,117,38,0.07565995
W,1,117,39,0.11322768
W,1,117,40,0.17432615
W,1,117,41,0.08373788
W,1,117,42,-0.00869713
W,1,117,43,-0.20920122
W,1,117,44,0.04515378
W,1,117,45,-0.10505568
W,1,117,46,0.11278318
W,1,117,47,0.06629956
W,1,117,48,0.00420608
W,1,117,49,0.17483723
W,1,117,50,-0.07205451
W,1,117,51,-0.03767894
W,1,117,52,0.04172914
W,1,117,53,-0.08145384
W,1,117,54,-0.02835699
W,1,117,55,-0.12793781
W,1,117,56,0.02661137
W,1,117,57,0.05569917
W,1,117,58,-0.13733333
W,1,117,59,0.07988607
W,1,117,60,-0.05297592
W,1,117,61,-0.11542512
W,1,117,62,0.08230285
W,1,117,63,0.14269720
W,1,118,0,-0.04252317
W,1,118,1,-0.10176902
W,1,118,2,-0.02266129
W,1,118,3,-0.12369470
W,1,118,4,0.02942146
W,1,118,5,-0.20132667
W,1,118,6,-0.07057555
W,1,118,7,0.06177964
W,1,118,8,0.10558295
W,1,118,9,0.18114600
W,1,118,10,0.03963594
W,1,118,11,0.06473382
W,1,118,12,0.12655886
W,1,118,13,-0.13111815
W,1,118,14,-0.16289307
W,1,118,15,0.07588098
W,1,118,16,-0.02792052
W,1,118,17,-0.01303402
W,1,118,18,-0.16050652
W,1,118,19,0.03437804
W,1,118,20,0.01296616
W,1,118,21,-0.24745290
W,1,118,22,0.03242200
W,1,118,23,-0.20759879
W,1,118,24,-0.16973321
W,1,118,25,-0.13553102
W,1,118,26,-0.21635254
W,1,118,27,-0.02317602
W,1,118,28,-0.01626073
W,1,118,29,0.17168757
W,1,118,30,0.03280722
W,1,118,31,-0.18340446
W,1,118,32,0.20656107
W,1,118,33,0.11943051
W,1,118,34,0.27397540
W,1,118,35,0.07216868
W,1,118,36,-0.14789738
W,1,118,37,0.11879322
W,1,118,38,-0.03748316
W,1,118,39,-0.14917365
W,1,118,40,-0.02109956
W,1,118,41,0.02637231
W,1,118,42,0.08756805
W,1,118,43,0.03703832
W,1,118,44,0.02420801
W,1,118,45,0.00903350
W,1,118,46,-0.22416990
W,1,118,47,0.02973278
W,1,118,48,0.05571957
W,1,118,49,-0.02578886
W,1,118,50,0.05836239
W,1,118,51,0.19843955
W,1,118,52,0.00829758
W,1,118,53,-0.22299473
W,1,118,54,-0.16811970
W,1,118,55,0.14316007
W,1,118,56,0.04604765
